_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-09,101308,61.0,2012-09,3,2012-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,101.0,-0.4,-12.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-10,99135,59.7,2012-10,3,2012-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,114.0,-2.1,-7.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-11,99135,59.7,2012-11,3,2012-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,114.0,-2.1,-7.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2012-12,99135,59.7,2012-12,3,2012-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,114.0,-2.1,-7.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-01,95681,57.6,2013-01,3,2013-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,96.0,-3.5,-5.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-02,95681,57.6,2013-02,3,2013-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,96.0,-3.5,-5.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-03,95681,57.6,2013-03,3,2013-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,96.0,-3.5,-5.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-04,97655,58.8,2013-04,3,2013-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,110.0,2.1,-3.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-05,97655,58.8,2013-05,3,2013-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,110.0,2.1,-3.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-06,97655,58.8,2013-06,3,2013-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,110.0,2.1,-3.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2013-07,98358,59.3,2013-07,3,2013-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,120.0,0.7,-2.9
