_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2019-06,118209,77.5,2019-06,3,2019-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,240.0,-0.7,2.5
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2019-07,122487,80.3,2019-07,3,2019-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,245.0,3.6,6.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2019-08,122487,80.3,2019-08,3,2019-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,245.0,3.6,6.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2019-09,122487,80.3,2019-09,3,2019-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,245.0,3.6,6.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2019-10,122260,80.2,2019-10,3,2019-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,278.0,-0.2,3.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2019-11,122260,80.2,2019-11,3,2019-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,278.0,-0.2,3.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2019-12,122260,80.2,2019-12,3,2019-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,278.0,-0.2,3.4
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-01,122831,80.6,2020-01,3,2020-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,213.0,0.5,3.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-02,122831,80.6,2020-02,3,2020-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,213.0,0.5,3.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-03,122831,80.6,2020-03,3,2020-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,213.0,0.5,3.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-04,123515,81.0,2020-04,3,2020-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,93.0,0.6,4.5
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-05,123515,81.0,2020-05,3,2020-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,93.0,0.6,4.5
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-06,123515,81.0,2020-06,3,2020-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,93.0,0.6,4.5
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-07,124919,81.9,2020-07,3,2020-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,210.0,1.1,2.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-08,124919,81.9,2020-08,3,2020-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,210.0,1.1,2.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-09,124919,81.9,2020-09,3,2020-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,210.0,1.1,2.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-10,127140,83.4,2020-10,3,2020-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,325.0,1.8,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-11,127140,83.4,2020-11,3,2020-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,325.0,1.8,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2020-12,127140,83.4,2020-12,3,2020-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,325.0,1.8,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2021-01,126678,83.1,2021-01,3,2021-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,283.0,-0.4,3.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2021-02,126678,83.1,2021-02,3,2021-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,283.0,-0.4,3.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2021-03,126678,83.1,2021-03,3,2021-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,283.0,-0.4,3.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2021-04,133534,87.6,2021-04,3,2021-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,274.0,5.4,8.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2021-05,133534,87.6,2021-05,3,2021-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,274.0,5.4,8.1
http://landregistry.data.gov.uk/data/ukhpi/region/armagh-banbridge-and-craigavon/month/2021-06,133534,87.6,2021-06,3,2021-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/armagh-banbridge-and-craigavon,274.0,5.4,8.1
